id	document	label
30354	게이들아 저녁추천앙망한다	72
30355	지금 인리둥절하는 새끼들 극혀엄ㅡㅡ	72
30356	불쌍한 아싸링ㅠㅠ	72
30357	항갤 퇴갤하고왔다	72
30358	공수 기출 어디서구함?	72
30359	야 너네	72
30360	다시한번) 열람실(정석,하텍등등)에 있는 인갤러들 필독!	72
30361	2시간공부하러 도서관갈까	72
30362	학잠vs과잠	72
30363	요즘 아싸들은 인갤 안 하면 당췌 뭘 하냐	72
30364	뚝딱뚝딱	72
30365	항공대 한번 가봤는데	72
30366	인생포기호 건조완료됐습니다	72
30367	으으	72
30368	난 망했다고 ㅠㅠ	72
30369	ㅎㅇ	72
30370	일하다가 폰 잠금 안해서 카톡에 서로 전혀관련없는사람 4명초대해버림	72
30371	칠리콩의 문제점 알려준다	72
30372	감기걸린거같다	72
30373	디씨하는 여갤러들은 어케생겼을까	72
30374	짬도 자꾸보다보면 정듬	72
30375	군대에서 짬가져가는 아저씨랑 친해지면 좋은점	72
30376	나 군대에서 짬처리만 4개월 햇는데 ㅋㅋ	72
30377	학교서 아는 갤러만나서 인사했는데	72
30378	뿌우3 여갤러왔어요 오빠들 질문있어요!	72
30379	솔까 그릇정리가 제일좋음	72
30380	식기봉사 서열	72
30381	짬처리는 군대가면 웬만하면 꼭함??	72
30382	인생포기호 출항 대기중입니다	72
30383	ㅎㅇ	72
30384	집도착햇다 이기야	72
30385	진짜 낼부턴 빡공	72
30386	공전 밴드 새끼들 ㅅㅂ	72
30387	인생포기호는 오늘도	72
30388	롤이냐? 피파냐?	72
30389	학교주변에 중고의자 파는곳 없냐해?	72
30390	친목,닉언급이 허용되는 여기는	72
30391	셤기간이라 축구들 안보남	72
30392	갤에 일주일만에 온다	72
30393	형들 아태  들어가면 혜택이뭐야?	72
30394	핸드폰 충전기 접촉불량	72
30395	데이터 펑펑쓰는거봐라	72
30396	학과학생회, 단과대학생회, 총학에서 간식주는거 다 어디서 나오는돈이냐?	72
30397	공부하자	72
30398	횽들 인하대에 연극동아리있어요?	72
30399	뭐요 아직도 인갤하네	72
30400	물리학 2 16장 연습문제 할만하냐 갤러들아	72
30401	예비군갈때 보통 인원 얼마나가냐 한번에	72
30402	공대형들 지방근무 어때요?	72
30403	지금 10시40분 안양행 귀가셔틀버스인데	72
30404	하 시발 여태 공부안하고 요약정리중이네	72
30405	후문에 인싸들보소 ㅡㅡ	72
30406	비행기게임이 갑자기 어려워진듯	72
30407	으으ㅜㅜㅜ	72
30408	오늘도 인생포기호는 침몰했습니다	72
30409	내 여동생 키 165에 몸무게 43인데	72
30410	야식은 먹고 갤질하니?	72
30411	컴하드 잘아는사람있으면 답좀 ㅜㅜ	72
30412	냉동실에 고구마삶은거 얼려논거	72
30413	엠티비에서 린팍특집하는데 진차 소름돋는다	72
30414	라면먹었는데 왜 느끼하지	72
30415	안성탕면 좀 느끼하긴함ㅋㅋㅋ	72
30416	학잠 비랑 디중에서 골라야지	73
30417	총학잠바 D는	73
30418	근데 학잠얼마냐?	73
30419	이번 학잠 A 개이쁘다.	73
30420	총학잠바 어디서 보냐?	73
30421	과잠 고민된다	73
30422	왜 고민하냐	73
30423	D저거 13기계과잠인데	73
30424	근데 과잠입고 탈인천은 못하겠더라 ㅋㅋ	73
30425	아 진짜 물리를 왜 과제를 내주지?	73
30426	계속 울고 갈 것인가?	73
30427	학잠 디자인 어디서봄? ㅜㅜㅜ	73
30428	물2 웹강 중간 기말 어느정도 맞아야 a바듬?	73
30429	총학 야잠 디자인	73
30430	삼성이 대학 줄세운다고? 국내 ICT인맥 따져보니	73
30431	한양대·인하대 등 전통적인 공대 강세 대학과	73
30432	대기업 등에 업은 대학들 ‘백태’	73
30433	대한항공 인하대ㆍ항공대에 60억 증여	73
30434	인하대, 물류 항공 특성화로 ‘급성장’	73
30435	성균관대를 비롯해 한양대, 경북대, 인하대 등은 삼성과 산학협력을 통해	73
30436	인하대, 대학 IT연구센터 육성사업 선정	73
30437	인하·서울시립대 인센티브 전략 … 논문 피인용 껑충	73
30438	우리나라 최초 여성 공대교수로 인하대에서 36년 간 연구하면서 후학을 양	73
30439	[인하대학교]해외 동문기업 인턴십이 취업의 열쇠	73
30440	특허전략 유니버시아드, 인하대 전국최다수상대학	73
30441	이왕이면 취업 잘되는 전공에 도전해볼까	73
30442	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	73
30443	인하대병원,2014 포브스 사회공헌대상 수상	73
30444	[2014 착한브랜드 大賞]종합병원 부문:인하대병원	73
30445	산업계 관점 대학평가 (2) 車·조선·토목 부문 최우수	73
30446	취업-창업 지원역량 뛰어난 ‘청년드림’ 최우수대학…성균관 순천향 인하 충	73
30447	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	73
30448	GM대우-인하대 자동차 산학협력 구축	73
30449	4대그룹 인사로 본 부사장급 이상 스펙 키워드 (인하대 전국 공동 6위)	73
30450	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	73
30451	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	73
30452	한국 대표 기업 임원들 출신대학 관련 기사  (인하대 국내9위)	73
30453	현대차그룹 고위임원(인하대 전국 공동4위)	73
30454	삼성전자 만드는 2%…정예 연구위원들의 세계  (인하대 전국6위)	73
30455	인천 연안부두 현대유람선 디너 알바	73
30456	이번문과 입결 인천대가 아주대 발랐다던데	73
30457	신소재횽들 반도체 공정	73
30458	모닝훌리ㅎㅇ	73
30459	스버ᆞㄴ 오늘 되는일이 없네	73
30460	왜항공대떡밥은 안사라지냐	73
30461	교수님들이랑 학교와 총장 간의 전쟁 발발 일보직전	73
30462	요즘 몸에 지니고 다니는 소장품	73
30463	택배올거 우편분류실로 오게할걸	73
30464	이번에 의전합격생인데 인하대 새내기 클럽 가도 되냐?	73
30465	배부르다	73
30466	이니스프리 갓다왓다	73
30467	근데 문과는 화전캠 이과는 용현캠 이득 아니냐?	73
30468	어제술마셧더니	73
30469	형 왔다	73
30470	항공대 갤을 가보았다	73
30471	파불고기 마싯썽	73
30472	솔직히 화전 별로임	73
30473	총학야잠 어디서 신청하고 고학번도	73
30474	인하대 항공대 통합되서 문과 이과 캠퍼스 나누면 발생하는 일.	73
30475	하긴 근데 통합떡밥 다른대도 존나많이 봤는데 되는거	73
30476	화전캠 근처가봣는데...(학교보이는거리까지)	73
30477	고등학교떄 내가 빵셔틀 해준애 항공대갓는데	73
30478	그나저나 간식드리미 시간 왜저러냐	73
30479	정석 전자정보센터 현장발권은 어캐하는거?	73
30480	장기적으론 통합 하나 보네?	73
30481	총학 야구잠바 디자인 색상 추가됨	73
30482	아 고기 구워먹고싶다.	73
30483	근데 야잠 저거	73
30484	이건 보고 갤질하냐	73
30485	야잠말이야 신청한다음에 수령은 학교에서 하는거냐?	73
30486	인하/항공 통합되서 화전캠에 문과가 갔으면 좋겠다	73
30487	인생포기호 건조 시작합니다	73
30488	항대 캠 존나 작지 않음?	73
30489	하텍공도 어떻게 이용하나요?	73
30490	난 하텍충이지만	73
30491	인하대 문과는 과좀 줄여야됨	73
30492	항공대 합치면 문과는 항공대캠으로 이전시키고 공대는 용현캠쓰고	73
30493	아아아 다시 선 이 땅에	73
30494	인싸들 인경호에 빠지고 난리났네	73
30495	우리학교 강의실 다 석면아님??	73
30496	와라	73
30497	컴도리 패션리더 ㄷㄷ	73
30498	3열 자리없네 ㅡㅡ	73
30499	고양이 왜캐냐옹거리냐ㅋㅋ	73
30500	인갤도 망햇겟다	73
30501	야잠 뭐하러 사냐	73
30502	인갤 글리젠 진짜 망했네	73
30503	아 배고프다 싯파	73
30504	오늘 도서관 갔다가 깝놀했다	73
30505	안녕하세요 인하대 여러분	73
30506	걍 뜬금없이 궁금한데	73
30507	앉는곳마다 고추밭행	73
30508	고추밭이 극혐인 이유	73
30509	열람실만 들어오면 코가 막히네	73
30510	2열 못잇것다 ㅡㅡ	73
30511	정석에 도입이 시급한 제도	73
30512	못생긴 여자들은 1열람실에 격리 해야 할거 같지 않냐?	73
30513	동네도서관이 좋은이유	73
30514	홀짝 분리제 들고 학생회장 출마해봐라	73
30515	항공대랑 합친다는 소리는 뭐냐? 언제하냐?	73
30516	만약 합치면	73
30517	내년에는 분명 운동권이 총학생회를 먹을 가능성이 높다	73
30518	야잠왜사냐?	73
30519	토익시험 볼 사람 어플 추천!	73
30520	칠리콩 항공대였니??	73
30521	여자찾고싶냐? 5남독서실가라	73
30522	덜렁갓 지금도 서호관식당이냐	73
30523	정석보단 5남독서실이	73
30524	근데 덜렁갓 분명 항갤에서본지 얼마안됐는데	73
30525	야 정석자리없네ㅋㅋ	73
30526	정석 와이파이 개샛기	73
30527	이따 코스타리카전한다	73
30528	ㄹㅇ공전 밴드는 미친게 틀림이 없다	73
30529	정석 종일권 갱신안해서 자리뺏겼다 ㅋㅋㅋ	73
30530	공전 축제때 초대 가수들 오면 말이지	73
30531	공대생인데 공도 어캐이용함?	73
30532	예비 승무원 한테 어깨빌려주고왔다	73
30533	내앞처자	73
30534	공도 6시에보니까 두자리잇던데	73
30535	오늘 개 힘들어따ㅠㅠ	73
30536	인갤은 퇴갤	73
30537	게이들아 저녁추천앙망한다	73
30538	지금 인리둥절하는 새끼들 극혀엄ㅡㅡ	73
30539	불쌍한 아싸링ㅠㅠ	73
30540	항갤 퇴갤하고왔다	73
30541	공수 기출 어디서구함?	73
30542	야 너네	73
30543	다시한번) 열람실(정석,하텍등등)에 있는 인갤러들 필독!	73
30544	2시간공부하러 도서관갈까	73
30545	학잠vs과잠	73
30546	요즘 아싸들은 인갤 안 하면 당췌 뭘 하냐	73
30547	뚝딱뚝딱	73
30548	항공대 한번 가봤는데	73
30549	인생포기호 건조완료됐습니다	73
30550	으으	73
30551	난 망했다고 ㅠㅠ	73
30552	ㅎㅇ	73
30553	일하다가 폰 잠금 안해서 카톡에 서로 전혀관련없는사람 4명초대해버림	73
30554	칠리콩의 문제점 알려준다	73
30555	감기걸린거같다	73
30556	디씨하는 여갤러들은 어케생겼을까	73
30557	짬도 자꾸보다보면 정듬	73
30558	군대에서 짬가져가는 아저씨랑 친해지면 좋은점	73
30559	나 군대에서 짬처리만 4개월 햇는데 ㅋㅋ	73
30560	학교서 아는 갤러만나서 인사했는데	73
30561	뿌우3 여갤러왔어요 오빠들 질문있어요!	73
30562	솔까 그릇정리가 제일좋음	73
30563	식기봉사 서열	73
30564	짬처리는 군대가면 웬만하면 꼭함??	73
30565	인생포기호 출항 대기중입니다	73
30566	ㅎㅇ	73
30567	집도착햇다 이기야	73
30568	진짜 낼부턴 빡공	73
30569	공전 밴드 새끼들 ㅅㅂ	73
30570	인생포기호는 오늘도	73
30571	롤이냐? 피파냐?	73
30572	학교주변에 중고의자 파는곳 없냐해?	73
30573	친목,닉언급이 허용되는 여기는	73
30574	셤기간이라 축구들 안보남	73
30575	갤에 일주일만에 온다	73
30576	형들 아태  들어가면 혜택이뭐야?	73
30577	핸드폰 충전기 접촉불량	73
30578	데이터 펑펑쓰는거봐라	73
30579	학과학생회, 단과대학생회, 총학에서 간식주는거 다 어디서 나오는돈이냐?	73
30580	공부하자	73
30581	횽들 인하대에 연극동아리있어요?	73
30582	뭐요 아직도 인갤하네	73
30583	물리학 2 16장 연습문제 할만하냐 갤러들아	73
30584	예비군갈때 보통 인원 얼마나가냐 한번에	73
30585	공대형들 지방근무 어때요?	73
30586	지금 10시40분 안양행 귀가셔틀버스인데	73
30587	하 시발 여태 공부안하고 요약정리중이네	73
30588	후문에 인싸들보소 ㅡㅡ	73
30589	비행기게임이 갑자기 어려워진듯	73
30590	으으ㅜㅜㅜ	73
30591	오늘도 인생포기호는 침몰했습니다	73
30592	내 여동생 키 165에 몸무게 43인데	73
30593	야식은 먹고 갤질하니?	73
30594	컴하드 잘아는사람있으면 답좀 ㅜㅜ	73
30595	냉동실에 고구마삶은거 얼려논거	73
30596	엠티비에서 린팍특집하는데 진차 소름돋는다	73
30597	라면먹었는데 왜 느끼하지	73
30598	안성탕면 좀 느끼하긴함ㅋㅋㅋ	73
30599	과잠 원래 학생회만 사는거냐???	73
30600	뛈이	73
30601	인갤 항갤도 통합하면	73
30602	인하대 항공대 하나되면	73
30603	갑자기 연평도 포격사건때 생각낫다	73
30604	뭐야 석촌호수에 있는 오리 러버덕이였냐 ㅋㅋ	73
30605	아싸링아 너도 이참에 인갤로 넘어와라	73
30606	와 진짜 바깥에서 전화한 사람이 옆집사람이라니	73
30607	학잠 신청 언제부터냐??	73
30608	디딤돌 장학금 어떻게 신청하나요	73
30609	다들 자니	73
30610	모기 한마리가 내 주변을 맴돌고있따	73
30611	지아노래 슬프당	73
30612	카카오홈 런처쓰는 사람업냐	73
30613	다들 자니	73
30614	인하대 목표로 공부하는 문돌인데	73
30615	칠리콩은 배고파요	73
30616	~	73
30617	진짜 미친 듯이 외롭다	73
30618	자고십다	73
30619	바지 존나 작아짐 ㅅㅂ	73
30620	보통 학생회에서 간식드리미 하면	73
30621	하이테크관에 인쇄소 잇나요??	73
30622	게이들아	73
30623	이제 자러간다 ^^	73
30624	안녕	73
30625	앵? 정석 열람실 와이파이공사함?	73
30626	오늘도 고추밭 예상해봄 ^^	73
30627	수컷 OUT	73
30628	인갤 망햇네 ㅋㅋ	73
30629	입개르	73
30630	벌써 10시네 ㅡㅡ	73
30631	인갤 망했네ㅋㅋ	73
30632	인갤은 망햇어도 갤톡은 존나 흥하겟지	73
30633	총학간식은뭐구 정석간식은뭐야??	73
30634	걸어가는데 모르는애 둘이 인사한다 ㄷㄷ	73
30635	꽤 예쁜데 꽤 뚱뚱한건 뭐냐	73
30636	할거 없어서 통학충 등급 나눠준다	73
30637	좆망갤 ㅡㅡ	73
30638	스벌 통학얘기하니까 급우울해지네	73
30639	30분 통학하는것도 귀찮은데	73
30640	ㅁㅂㅎㅈ 고추밭 생성기 ㅋㅋ	73
30641	요즘 쟈철은	73
30642	나 타고다니는 지하철은	73
30643	감기조심해라 갤러들아	73
30644	밖에 춥냐?	73
30645	ㄷㄷ 버스에서도 잡상인등판	73
30646	오늘 본 갤러 2명	73
30647	ㅋㅋ계란후라이 했는데 케찹이 없다ㅡㅡ	73
30648	문열어놓고 잤더니 감기걸렸다	73
30649	4호관 컴퓨터실	73
30650	아 낮잠조금만자고 진짜공부한다	73
30651	문과 폐지 언제 하냐?	73
30652	아 존나 멘탈 다잡는다 시발 ㅋㅋㅋㅋㅋㅋ	73
30653	아 따듯하다	73
30654	으으 더러운 인싸들..	73
30655	모솔 특징이랜다	73
30656	너네 모태솔로냐?	73
30657	태양신 아버지 저의 미래가 눈앞에 보여요..	73
30658	여기사 휴대폰하면서 영어단어 외우면	73
30659	누가 또 뛈이 멘탈 터트렷냐?	73
30660	ㅋㅋ 계양산 등산로 앉아잇는데	73
30661	ㅋㅋ 현역드링 아니라 예비역들이였엌ㅋㅋ	73
30662	ㅎㅇ	73
30663	미친넘드라 대답좀해바@@!	73
30664	오분내로 댓글안달면 컴돌이	73
30665	쪽문 ㅅㅇ국밥집 아줌마들 싸운다ㅋㅋ	73
30666	뛈이 군대가면 맨탈 첫번째로 터지냐?	73
30667	효짱 개오랜만이네	73
30668	니베아 인갤 안접엇냐??	73
30669	효짱 핏 어떻게 됫냐?	73
30670	효시니창 병신쌔끼 아직도 살아있었네	73
30671	ㅋㅋㅋㅋ 군부대에서 예비역들 소리치는수준	73
30672	싸우다 한 아줌마 운다	73
30673	갤톡충 2마리 검거완료	73
30674	나 갤톡 나간지가 언젠데 ㅋㅋㅋ	73
30675	역학킹 누구랑 잘되간단느 소문 들은거 같은데	73
30676	캬 산에사 아저씨들이 노래틀고다니는 이유알겟다	73
30677	고정짤방 어떻게 박냐	73
30678	캬 갤 순식간에 유동갤로 바뀜 ㅋㅋ	73
30679	ㄴㄴ싸우는 내용이	73
30680	효짱 핏 하나만물어보자	73
30681	통학충 등교시-작!	73
30682	아 감기약 먹었는데	73
30683	어떤할아버지 부대 철창 속으로 자꾸 지팡이넣음	73
30684	1페이지에 고닉 없다 이제 ㅋㅋ	73
30685	과제 제출 1시간전..	73
30686	할배 존나시밡ㅋㅋㅋ	73
30687	시발 여친은 무슨	73
30688	아 시발 산모기한테 귀물렷다	73
30689	요즘세상에 아싸들이 잇다는게	73
30690	13일 남앗다.	73
30691	요즘시대에 모쏠이 사람이냐	73
30692	요즘 날씨 너무 어중간 하네	73
30693	더 졷같은건	73
30694	하..시벌	73
30695	탈갤한단 놈 치고 탈갤하는놈 못봄 ㅋㅋ	73
30696	퇴개르	73
30697	9호관이나 6호관에 인쇄실있냐	73
30698	산 개추워서 내려간다	73
30699	뀨뀨 공수질문좀받아달라뀨	73
30700	ㅇㄱㄴ 요새 근황	73
30701	뚝딱뚝딱	73
30702	ㅋㅋ공부하면	73
30703	오 시발 버스에서 고등학교동창봄	73
30704	좀 찾아주셈,	73
30705	소설책좀 ㅊㅊ해줘.	73
30706	우리동네 뉴코아앞에서 애 잃어버렸던데	73
30707	ㅋㅋ 봉사왓가	73
30708	넙	73
30709	대학 면접 때 자기 생활신조 뭐라고 물어보면 어떻게 대답해야 좋냐?	73
30710	인하대 등록금 인하대나요?	73
30711	한국해양대 > 인하대	73
30712	소래포구 킹크랩 시세 아는 사람?	73
30713	정석 3층이다	73
30714	튜터형님들 공부잘함?	73
30715	고수찜닭	73
30716	아싸 새끼들아 자살해라 ㅉㅉ	73
30717	아 좆같다	73
30718	유기농 바나나 1봉지 분양한다 ㅡㅅㅡ	73
30719	창공 중간고사 시험 내일인가요?	73
30720	하아 우울하다 기분이 다운된다	73
30721	시험충	73
30722	ㅋㅋㅋ 지금 열람실 테이블 혼자 차지하고 앉음	73
30723	맨날 저녁 굶거나 현미밥 한그릇 먹는다	73
30724	소세지랑 닭꼬치 먹엇다	73
30725	지금바나나 들고간다 학교인사람 줄..	73
30726	지가 참아싸라고하는새끼들	73
30727	학교 후문이다 바나나 들고있다 빨리오센 ㅡ ㅅ ㅡ	73
30728	아 시발 줄서본다는님들 때무네 낚임 ㅡ ㅡ	73
30729	영문 강독도 여러 과 애들 섞어서 듣냐?	73
30730	아무도안옴 빨리오는분 드림 ㅡ ㅡ	73
30731	분양했다 ㅅㄱ	73
30732	빠나나 개존맛!	73
30733	공도에 인갤러 다섯마리	73
30734	아이피 차단 풀렸나?	73
30735	차단 풀린 기념 밥 먹으러 왔다	73
30736	옆자리 흡연충 ㅡㅡ	73
30737	지금 심정	73
30738	열람실 입구랑 적당히 가까운자린데	73
30739	킹콩순두부 마싯네	73
30740	왜 모기는 귓가에서 앵에ㅐㅇ댈까	73
30741	야 디질래?	73
30742	앞모습 옆모습 다 이쁘긴 힘든거같다	73
30743	산업공학 전과	73
30744	적당히 졸리다..	73
30745	과잠 샀당 웃흥	73
30746	키 169에 몸무게 44가 말이대냐?	73
30747	솩 기출 답지는 으서 구함니까	73
30748	해동에 인싸들 너무많다...	73
30749	정석에 터치스톤 공부하던데...	73
30750	명지문과VS인하 문과	73
30751	프로젝트 너무 힘들어서 걍 포기할생각인데	73
30752	구닌아저씨인데 공부때문에 조언좀구할께요	73
30753	아 심심한데 챗방이나 들어와 얘들아	73
30754	누가 계속 쳐다봤는데 이거 그린라이트였냐?	73
30755	시발 길가는 씹돼지새끼도 여친 달고 다니는데	73
30756	돈나올 구멍 없나	73
30757	강의진단말야	73
30758	뚝딱뚝딱	73
30759	인간행동과사회환경1C)행동발달에 대한 반두라(A. Bandura)이론의	73
30760	ㅏ 옆자리 남자 향수냄새 시벌	73
30761	포강하면 국장못받음? 학점 미달되는고자나	73
30762	토질역학 솔루션 Muni Budhu , young출판사 보고서	73
30763	내일 잠심먹을갤러?	73
30764	5호관공돌이인데	73
30765	공대	73
30766	ㄹㅎㅇ	73
30767	중간고사 좃망할거가따	73
30768	집간다	73
30769	내일 월급날이다 캬	73
30770	해동 존나 시끄러워서 짇간다	73
30771	레몬주스 마시고싶다	73
30772	까악아 주말에 학교오냐	73
30773	존나 더러운 전자회로	73
30774	나만오면 갤망하냐 왜	73
30775	인갤 친목질보소	73
30776	주말에 학교오는 갤러 또잇냐	73
30777	신서재13 존잘이더라	73
30778	약사에 인싸놈들보소 ㅡㅡ	73
30779	이거 뭐냐 ㅡㅡ	73
30780	인갤과 항갤	73
30781	근데 왜 남다은 요새 안 보이냐	73
30782	인생포기호 건조 완료됐습니다	73
30783	주말에 밥먹을사람 잇냐	73
30784	전자회로 2장부터 노답이다... 헬프좀...	73
30785	해동시끄러워서 집왔는데 ㅋㅋㅋ 밑집 일렉기타 침 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	73
30786	까악 덜렁 레알	73
30787	존나 주변이 시끄러워도 됨	73
30788	인생포기호는 또 침몰하는 부분입니까?	73
30789	아렌델망나뇽 봐라	73
30790	전자회로가 쉽다고?	73
30791	시펄놈들	73
30792	요즘 광장 자주본다	73
30793	전자회로가_공수2보다_더_어려운_EU.eu	73
30794	칠리콩까르네 술하고 밥 사준다	73
30795	어제오늘 턱걸이 좀 빡시게 했더니	73
30796	과잠 원래 학생회만 사는거냐???	74
30797	뛈이	74
30798	인갤 항갤도 통합하면	74
30799	인하대 항공대 하나되면	74
30800	갑자기 연평도 포격사건때 생각낫다	74
30801	뭐야 석촌호수에 있는 오리 러버덕이였냐 ㅋㅋ	74
30802	아싸링아 너도 이참에 인갤로 넘어와라	74
30803	와 진짜 바깥에서 전화한 사람이 옆집사람이라니	74
30804	학잠 신청 언제부터냐??	74
30805	디딤돌 장학금 어떻게 신청하나요	74
30806	다들 자니	74
30807	모기 한마리가 내 주변을 맴돌고있따	74
30808	지아노래 슬프당	74
30809	카카오홈 런처쓰는 사람업냐	74
30810	다들 자니	74
30811	인하대 목표로 공부하는 문돌인데	74
30812	칠리콩은 배고파요	74
30813	~	74
30814	진짜 미친 듯이 외롭다	74
30815	자고십다	74
30816	바지 존나 작아짐 ㅅㅂ	74
30817	보통 학생회에서 간식드리미 하면	74
30818	하이테크관에 인쇄소 잇나요??	74
30819	게이들아	74
30820	이제 자러간다 ^^	74
30821	안녕	74
30822	앵? 정석 열람실 와이파이공사함?	74
30823	오늘도 고추밭 예상해봄 ^^	74
30824	수컷 OUT	74
30825	인갤 망햇네 ㅋㅋ	74
30826	입개르	74
30827	벌써 10시네 ㅡㅡ	74
30828	인갤 망했네ㅋㅋ	74
30829	인갤은 망햇어도 갤톡은 존나 흥하겟지	74
30830	총학간식은뭐구 정석간식은뭐야??	74
30831	걸어가는데 모르는애 둘이 인사한다 ㄷㄷ	74
30832	꽤 예쁜데 꽤 뚱뚱한건 뭐냐	74
30833	할거 없어서 통학충 등급 나눠준다	74
30834	좆망갤 ㅡㅡ	74
30835	스벌 통학얘기하니까 급우울해지네	74
30836	30분 통학하는것도 귀찮은데	74
30837	ㅁㅂㅎㅈ 고추밭 생성기 ㅋㅋ	74
30838	요즘 쟈철은	74
30839	나 타고다니는 지하철은	74
30840	감기조심해라 갤러들아	74
30841	밖에 춥냐?	74
30842	ㄷㄷ 버스에서도 잡상인등판	74
30843	오늘 본 갤러 2명	74
30844	ㅋㅋ계란후라이 했는데 케찹이 없다ㅡㅡ	74
30845	문열어놓고 잤더니 감기걸렸다	74
30846	4호관 컴퓨터실	74
30847	아 낮잠조금만자고 진짜공부한다	74
30848	문과 폐지 언제 하냐?	74
30849	아 존나 멘탈 다잡는다 시발 ㅋㅋㅋㅋㅋㅋ	74
30850	아 따듯하다	74
30851	으으 더러운 인싸들..	74
30852	모솔 특징이랜다	74
30853	너네 모태솔로냐?	74
30854	태양신 아버지 저의 미래가 눈앞에 보여요..	74
30855	여기사 휴대폰하면서 영어단어 외우면	74
30856	누가 또 뛈이 멘탈 터트렷냐?	74
30857	ㅋㅋ 계양산 등산로 앉아잇는데	74
30858	ㅋㅋ 현역드링 아니라 예비역들이였엌ㅋㅋ	74
30859	ㅎㅇ	74
30860	미친넘드라 대답좀해바@@!	74
30861	오분내로 댓글안달면 컴돌이	74
30862	쪽문 ㅅㅇ국밥집 아줌마들 싸운다ㅋㅋ	74
30863	뛈이 군대가면 맨탈 첫번째로 터지냐?	74
30864	효짱 개오랜만이네	74
30865	니베아 인갤 안접엇냐??	74
30866	효짱 핏 어떻게 됫냐?	74
30867	효시니창 병신쌔끼 아직도 살아있었네	74
30868	ㅋㅋㅋㅋ 군부대에서 예비역들 소리치는수준	74
30869	싸우다 한 아줌마 운다	74
30870	갤톡충 2마리 검거완료	74
30871	나 갤톡 나간지가 언젠데 ㅋㅋㅋ	74
30872	역학킹 누구랑 잘되간단느 소문 들은거 같은데	74
30873	캬 산에사 아저씨들이 노래틀고다니는 이유알겟다	74
30874	고정짤방 어떻게 박냐	74
30875	캬 갤 순식간에 유동갤로 바뀜 ㅋㅋ	74
30876	ㄴㄴ싸우는 내용이	74
30877	효짱 핏 하나만물어보자	74
30878	통학충 등교시-작!	74
30879	아 감기약 먹었는데	74
30880	어떤할아버지 부대 철창 속으로 자꾸 지팡이넣음	74
30881	1페이지에 고닉 없다 이제 ㅋㅋ	74
30882	과제 제출 1시간전..	74
30883	할배 존나시밡ㅋㅋㅋ	74
30884	시발 여친은 무슨	74
30885	아 시발 산모기한테 귀물렷다	74
30886	요즘세상에 아싸들이 잇다는게	74
30887	13일 남앗다.	74
30888	요즘시대에 모쏠이 사람이냐	74
30889	요즘 날씨 너무 어중간 하네	74
30890	더 졷같은건	74
30891	하..시벌	74
30892	탈갤한단 놈 치고 탈갤하는놈 못봄 ㅋㅋ	74
30893	퇴개르	74
30894	9호관이나 6호관에 인쇄실있냐	74
30895	산 개추워서 내려간다	74
30896	뀨뀨 공수질문좀받아달라뀨	74
30897	ㅇㄱㄴ 요새 근황	74
30898	뚝딱뚝딱	74
30899	ㅋㅋ공부하면	74
30900	오 시발 버스에서 고등학교동창봄	74
30901	좀 찾아주셈,	74
30902	소설책좀 ㅊㅊ해줘.	74
30903	우리동네 뉴코아앞에서 애 잃어버렸던데	74
30904	ㅋㅋ 봉사왓가	74
30905	넙	74
30906	대학 면접 때 자기 생활신조 뭐라고 물어보면 어떻게 대답해야 좋냐?	74
30907	인하대 등록금 인하대나요?	74
30908	한국해양대 > 인하대	74
30909	소래포구 킹크랩 시세 아는 사람?	74
30910	정석 3층이다	74
30911	튜터형님들 공부잘함?	74
30912	고수찜닭	74
30913	아싸 새끼들아 자살해라 ㅉㅉ	74
30914	아 좆같다	74
30915	유기농 바나나 1봉지 분양한다 ㅡㅅㅡ	74
30916	창공 중간고사 시험 내일인가요?	74
30917	하아 우울하다 기분이 다운된다	74
30918	시험충	74
30919	ㅋㅋㅋ 지금 열람실 테이블 혼자 차지하고 앉음	74
30920	맨날 저녁 굶거나 현미밥 한그릇 먹는다	74
30921	소세지랑 닭꼬치 먹엇다	74
30922	지금바나나 들고간다 학교인사람 줄..	74
30923	지가 참아싸라고하는새끼들	74
30924	학교 후문이다 바나나 들고있다 빨리오센 ㅡ ㅅ ㅡ	74
30925	아 시발 줄서본다는님들 때무네 낚임 ㅡ ㅡ	74
30926	영문 강독도 여러 과 애들 섞어서 듣냐?	74
30927	아무도안옴 빨리오는분 드림 ㅡ ㅡ	74
30928	분양했다 ㅅㄱ	74
30929	빠나나 개존맛!	74
30930	공도에 인갤러 다섯마리	74
30931	아이피 차단 풀렸나?	74
30932	차단 풀린 기념 밥 먹으러 왔다	74
30933	옆자리 흡연충 ㅡㅡ	74
30934	지금 심정	74
30935	열람실 입구랑 적당히 가까운자린데	74
30936	킹콩순두부 마싯네	74
30937	왜 모기는 귓가에서 앵에ㅐㅇ댈까	74
30938	야 디질래?	74
30939	앞모습 옆모습 다 이쁘긴 힘든거같다	74
30940	산업공학 전과	74
30941	적당히 졸리다..	74
