id	document	label
833801	대학 부설로는 유일 인하대 안전환경융합연구센터	20160903
833802	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160903
833803	인하대, 창업맞춤형사업 선정.. 37억5천만원 수주	20160903
833804	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160903
833805	인하대 교육기부단, 교육부장관상 수상	20160903
833806	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160903
833807	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160903
833808	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160903
833809	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160903
833810	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160903
833811	GM대우-인하대 자동차 산학협력 구축	20160903
833812	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160903
833813	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160903
833814	복지부, 18개 지역 금연지원센터 선정(인하대병원도선정됨)	20160903
833815	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160903
833816	스마트서비스관에서는 성균관대, 연세대, 인하대, 중앙대, 한양대 연구센터	20160903
833817	2016년 신임법관 인하대 로스쿨 출신 3명 임용(전국 2위)	20160903
833818	부산경북이 국숭급이고 인하대는 평균적으로 건동홍 이상은 된다	20160903
833819	토요일 제본되는곳어디냐	20160903
833820	진심 어서 한진망하고 다른 재벌이 재단으로 왔음 좋겠다	20160903
833821	혹성탈출 보고있는데 존나 재밌당	20160903
833822	부산대가 국숭급은 아닌게	20160903
833823	모르는거 교수님 메일로 물어보면 친절히 답해주시나요?	20160903
833824	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160903
833825	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160903
833826	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160903
833827	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160903
833828	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160903
833829	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160903
833830	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160903
833831	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160903
833832	인하대-대한항공, NASA와 항공우주 협력 나선다	20160903
833833	대학 부설로는 유일 인하대 안전환경융합연구센터	20160903
833834	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160903
833835	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160903
833836	인하대 교육기부단, 교육부장관상 수상	20160903
833837	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160903
833838	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160903
833839	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160903
833840	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160903
833841	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160903
833842	GM대우-인하대 자동차 산학협력 구축	20160903
833843	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160903
833844	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160903
833845	인하대병원, 의료 질 평가 전 부문 1등급	20160903
833846	인하대병원, COPD 적정성평가 1등급 획득	20160903
833847	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160903
833848	중앙대·인하대, 특허소송 변론대회 우승	20160903
833849	스마트서비스관에서는 성균관대, 연세대, 인하대, 중앙대, 한양대 연구센터	20160903
833850	2016년 신임법관 인하대 로스쿨 출신 3명 임용(전국 2위)	20160903
833851	부산대가 건대급이면 인천대는 경희대급이다.	20160903
833852	어이 공무원 준비하는 얘들은 공단기 새.로운 프//패로 해라	20160903
833854	엄청싼 공연티켓알아냄!!!!!!!!!!!!!!!!!	20160903
833855	2016년 하반기 인하대 캠퍼스리쿠르팅 일정	20160903
833856	부산대vs국숭이 무슨 의미가 있냐	20160903
833858	재경	20160903
833859	진짜 너무힘들었다..	20160903
833860	선배님들 일반화학을 수강하게됐는데 줌달의일반화학책 구매하는게 좋을까요?	20160903
833861	군이러닝 신청 내일까지인데	20160903
833862	애두라 크로스오버가 지정좌석제자나	20160903
833863	입결가지고 난리났네	20160903
833864	요즘 인하공대 전화기는 거의 무슨급임?	20160903
833866	공부나해 시바	20160903
833867	설령 당장 내일 인하대가 파산한다하더라도	20160903
833868	땅콩해운망함 미래라이프대학반대안함 인하대 내년입결 좆망각?	20160903
833869	강의 폐지됬다면서	20160903
833870	건국대랑 박터지게 싸우는 에리카 ㅋㅋ	20160903
833871	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160903
833872	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160903
833873	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160903
833874	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160903
833875	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160903
833876	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160903
833877	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160903
833878	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160903
833879	인하대-대한항공, NASA와 항공우주 협력 나선다	20160903
833880	대학 부설로는 유일 인하대 안전환경융합연구센터	20160903
833881	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160903
833882	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160903
833883	인하대 교육기부단, 교육부장관상 수상	20160903
833885	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160903
833886	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160903
833887	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160903
833888	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160903
833889	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160903
833890	GM대우-인하대 자동차 산학협력 구축	20160903
833891	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160903
833892	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160903
833893	인하대병원, 복지부 보건의료 T2B 기반구축 사업자 선정(5년간 70억원	20160903
833895	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160903
833896	중앙대·인하대, 특허소송 변론대회 우승	20160903
833897	즐거운	20160903
833898	야 이번에 교환학생 와세다대 지원하는놈 있냐?	20160903
833899	교수님 강입 기간이 언제까지야??	20160903
833901	로스쿨 VS 인의	20160903
833902	에리카 분교년 지식인에 존나 많네	20160903
833906	인하대에서 토익 스터디 하실분 모셔요	20160903
833907	요즘날씨 반바지+긴팔이면 적절하냐?	20160903
833908	군대 가기전에 만든 닉인데 군대 간동안 세르단 샤키리 운지해버렸노	20160903
833909	그리스 웹강 다들으면서 공부하면좋름?	20160903
833910	죽을래??	20160903
833911	여기갤은 좆목질 안하냐? ㅇ?	20160903
833913	인갤의 중심에서 퀵을 외치다	20160903
833914	갓하대 횽님들 물리1문제만 도와주십쇼.	20160903
833915	인하대에 남자가 많은 이유	20160903
833916	아아아아	20160903
833917	e-learning 강의 igec.inha.ac.kr 아닌가요?	20160903
833918	하아 쉬벌 힘들다	20160903
833920	웹강 어찌들음?	20160904
833921	12월에 입대예정인데 이런경우에 기말 빨리볼수있냐??	20160904
833922	린곰짱 얀데레 처럼 만들어봤다	20160904
833923	날씨진짜..	20160904
833924	인하대 새끼들 봐라. 특히 전화기 애들	20160904
833925	하... 내일 밥어카지 ㅠㅠ	20160904
833928	인하대 전화기 졸업학점 4면 ㅅㅌ냐?	20160904
833929	인하대 문과가 별 볼일 없고 공대도 운지한 이유	20160904
833930	노답씹뜨억갤..	20160904
833931	휴가나왔엉	20160904
833932	금융권 공기업 들어가고싶다	20160904
833933	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160904
833934	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160904
833935	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160904
833936	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160904
833937	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160904
833938	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160904
833939	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160904
833940	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160904
833941	인하대-대한항공, NASA와 항공우주 협력 나선다	20160904
833942	대학 부설로는 유일 인하대 안전환경융합연구센터	20160904
833943	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160904
833944	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160904
833945	인하대 교육기부단, 교육부장관상 수상	20160904
833946	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160904
833947	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160904
833948	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160904
833949	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160904
833950	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160904
833951	GM대우-인하대 자동차 산학협력 구축	20160904
833952	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160904
833953	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160904
833954	복지부, 18개 지역 금연지원센터 선정(인하대병원도선정됨)	20160904
833955	인하대병원, COPD 적정성평가 1등급 획득	20160904
833956	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160904
833957	2016년 신임법관 인하대 로스쿨 출신 3명 임용(전국 2위)	20160904
833958	갤 추천수 달성시 현수막 제작.	20160904
833959	명문인하 : 인천시‧산단공‧바이오 선도기업과 바이오산업 육성 나서	20160904
833960	.공단기..프..패	20160904
833961	도배좀 그만해라ㅠㅅㅠ 씹망갤이라고 무시하냐	20160904
833962	토스시험 개쌌다	20160904
833963	학교다니기싫음	20160904
833964	16년도 주요대학 기계공학과 취업+진학률 순위 (충격적인 추락)	20160904
833965	2016학년도 합격생 수능 점수가 평균보다 20점 이상 높았다ㄷㄷㄷ	20160904
833968	남주혁 키 몇이냐?	20160904
833969	인뽕들 노답이네 ㅉㅉ	20160904
833970	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160904
833971	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160904
833972	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160904
833973	시립대 세무 vs 에리카 경찰정책(2018년 신설)	20160904
833974	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160904
833975	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160904
833976	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160904
833977	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160904
833978	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160904
833979	인하대-대한항공, NASA와 항공우주 협력 나선다	20160904
833980	키 182가 별로 큰건 아니죠?	20160904
833981	대학 부설로는 유일 인하대 안전환경융합연구센터	20160904
833982	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160904
833983	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160904
833984	인하대 교육기부단, 교육부장관상 수상	20160904
833985	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160904
833986	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160904
833987	애미디진 블랙보드웹강특징	20160904
833988	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160904
833989	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160904
833990	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160904
833991	GM대우-인하대 자동차 산학협력 구축	20160904
833992	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160904
833993	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160904
833994	인하대병원, 의료 질 평가 전 부문 1등급	20160904
833995	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160904
833996	중앙대·인하대, 특허소송 변론대회 우승	20160904
833997	2016년 신임법관 인하대 로스쿨 출신 3명 임용(전국 2위)	20160904
833998	인하광장에 올라온 9급 실패한 법학부 아재	20160904
833999	웹강 이거 난 누르지도 않았는데	20160904
834001	학생증 없이 도서관	20160904
834002	입갤해봄..	20160904
834004	휴가 8일남아따..	20160904
834005	직장은 걍 돈 많이 주는게 짱임.	20160904
834006	공단기 합격보장 0원 free-pass!!	20160904
834007	인하대 도배충 사실 우리아빠임.	20160904
834008	우체국개쩐다	20160904
834009	도배충 포스텍임.	20160904
834010	오랜만에 인갤 왔는데	20160904
834011	표준 적분이라는 놈 외우는 건가요?	20160904
834012	이러닝 사이트 왜 없어졌냐?	20160904
834013	아자살하고싶다	20160904
834014	너넨 잘하는거 하나씩 있냐?	20160904
834015	전기과 여자졸업생들은 어디로 취업함??	20160904
834016	요즘에는 인갤 개총 종총 안함 ㅋㅋ??	20160904
834017	서울대생들도 디씨를 할까	20160904
834018	아 에미뒤진 이러닝	20160904
834019	인갤러들아 오늘개총한다	20160904
834020	아내일학교가네ㅅㅂ	20160904
834021	[오피셜] 이와중에 CK사업단 2개 배출함	20160904
834022	니미 씨펄 ㅈ같은 블랙보드, 511 씨@발ㅈ같은	20160904
834024	ㅊㅈ 공군갔었나	20160904
834025	[정화] 개념글 보니깐 뭐 노골적으로 총장비하가 눈에띄게 보이는구만	20160904
834026	오늘 순공 8시간 조졌다	20160904
834028	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160904
834029	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160904
834030	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160904
834031	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160904
834032	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160904
834033	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160904
834034	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160904
834035	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160904
834036	인하대-대한항공, NASA와 항공우주 협력 나선다	20160904
834037	대학 부설로는 유일 인하대 안전환경융합연구센터	20160904
834038	학교 매점에 다 전자레인지 있냐	20160904
834039	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160904
834040	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160904
834041	인하대 교육기부단, 교육부장관상 수상	20160904
834042	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160904
834043	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160904
834044	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160904
834045	건설사 임원, 그들은 누구인가(인하대 전국 5위)	20160904
834046	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160904
834047	GM대우-인하대 자동차 산학협력 구축	20160904
834048	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160904
834049	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160904
834050	인하대병원, 의료 질 평가 전 부문 1등급	20160904
834051	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160904
834052	중앙대·인하대, 특허소송 변론대회 우승	20160904
834053	스마트서비스관에서는 성균관대, 연세대, 인하대, 중앙대, 한양대 연구센터	20160904
834054	환경기업을 위한 사업화유망기술은 뭘까(서울대 한양대 인하대 등 8개기	20160904
834055	2016년 신임법관 인하대 로스쿨 출신 3명 임용(전국 2위)	20160904
834056	도배맨 돈받고하는거야.????	20160904
834057	인하대 기계공학과 학생, 국제 발명대회 금메달 수상	20160904
834058	군휴학 하려고 하는데 다음학기 등록금 내야됨?	20160904
834059	인갤의 중심에서 퀵을 외치다	20160904
834060	오늘목표 13시간 공부	20160904
834063	남선배님	20160904
834065	블랙보드 폐지공지 올라왔다	20160904
834066	ㅋㅋ앞에글보니까 인천대생 끵이라는애한테 ㅈ털리네	20160904
834068	인갤 망해가는데 현수막 달쟈	20160904
834069	----현수막 같이 만들분 모집----	20160904
834070	인갤러들아같이점심먹자	20160904
834071	ㅋㅋㅋ블랙보드 폐지한다네	20160904
834072	서울사는데 중대경영 인하경영붙고 인하왓는데 병신짓임?	20160904
834073	현수막은 옛날일이지 ㅋㅋ	20160904
834074	블랙보드 답변 예상 ㅇㄱㄹㅇ	20160904
834075	블랙보드 문제점이 뭔거같냐 컴공 정통새키들아	20160904
834076	양경수 교수님 현강자들 상황 txt.	20160904
834077	야 입갤한다	20160904
834079	인갤 현수막사진 있는 갤럼 있냐	20160904
834080	[현수막] 몇 개 가져와봤다	20160904
834081	예전사람들은 현수막도 달고 열심히했는데	20160904
834082	비전화기 16학번 공대생인데	20160904
834083	애들아! 나 고릴라랑 얘기할수있어!!	20160904
834084	현수막을 만들어보앗다	20160904
834085	인아태vs한양대 경영	20160904
834087	현수막은 아니지만 맹글어봤다	20160904
834088	남다은 나와라	20160904
834089	웹강 렉보소	20160904
834091	내가 인하대 경영 반수해서 중대 인문왔는데 ㅋ	20160904
834092	씨발 월요일	20160904
834093	우리퀵글 날짜마다 짤 다르냐?	20160905
834094	내가 하버드에서 반수해서 아태왔는데	20160905
834095	땅콩그룹 망하면	20160905
834096	항공대 학생인데요 편입 질문있습니다	20160905
834097	몇년전에 인갤 현수막 달때 썰.txt	20160905
834098	125.180 특징.txt	20160905
834100	팩트는 그거야 중앙대나 인하대나 재단 지원 조또없다는점 그리고 또하나	20160905
834101	잘자	20160905
834103	아무도 없냐	20160905
834104	아...인하대 ㅅㅂ	20160905
834106	야 자라	20160905
834109	한국형 경영전문대학원(MBA) 14학년도 신입생 모집 및 운영현황	20160905
834110	인하대 경영학과 이번 학기부터 다니게 된 편입생인데	20160905
834111	한국형 MBA 올해 취업률 77%…서울대ㆍ인하대 90% 이상	20160905
834112	삼성전자 만드는 2%…정예 연구위원들의 세계(인하대 전국6위)	20160905
834113	현대차 연구장학생(서울대 인하대 중앙대 출신들 출연)	20160905
834114	30대 대기업 임원 20%는 ‘해외파’(인하대 국내 9위)	20160905
834115	대학 기업가 센터 모델의 주관대학선정(서울대 포함한 6개대학내에 인하대도	20160905
834116	서울대ㆍ한양대ㆍ인하대ㆍ전남대ㆍ강원대 등‘자원개발 특성화대학 사업’ 주관	20160905
834117	인하대-대한항공, NASA와 항공우주 협력 나선다	20160905
834118	인하대·중앙대 등 13곳, 문화예술교육사 양성기관에	20160905
834119	대학 부설로는 유일 인하대 안전환경융합연구센터	20160905
834120	국토부, 인하대 등과 글로벌 물류인재 양성사업 실시협약 체결	20160905
834121	교수 논문 질따지는 라이덴 랭킹, 올해 국내 순위는(인하대 전국 10위)	20160905
834122	인하대 교육기부단, 교육부장관상 수상	20160905
834123	4대그룹 인사로 본 부사장급 이상 스펙 키워드(인하대 전국 공동 6위)	20160905
834124	수입차, 이공계 CEO 바람 분다…대세되나?(한양대 성균관대 인하대)	20160905
834125	5대건설업체 전무급이상 경영진 출신학교 현황(인하대 전국 공동 6위)	20160905
834126	한국 항공학계의 최정상급인 인하대와, GE-인하 혁신센터	20160905
834127	GM대우-인하대 자동차 산학협력 구축	20160905
834128	인하대ㆍ바스프(BASF)ㆍ인하공전, 산학협력 MOU 체결	20160905
834129	산업계 관점 최우수대학 13개교.. 인하대 3관왕	20160905
834130	인하대병원, 의료 질 평가 전 부문 1등급	20160905
834131	인하대 사회인프라공학과 전국대학 중 한국도로공사 최다 합격자 배출	20160905
834132	중앙대·인하대, 특허소송 변론대회 우승	20160905
834133	스마트서비스관에서는 성균관대, 연세대, 인하대, 중앙대, 한양대 연구센터	20160905
834134	환경기업을 위한 사업화유망기술은 뭘까(서울대 한양대 인하대 등 8개기	20160905
834135	인하대 기업가센터, 전국 기업가센터 사업평가 ‘최우수’ 등급	20160905
834136	지잡대가 보는 영어시험 - 토익,오픽 / 인서울이 보는 영어시험 - 탭스	20160905
834138	4호관이 어디에얌?	20160905
834139	오늘은 마일드하게 11시간 달린다	20160905
834140	부인의 아버지가 돌아가시고 타는열차는?	20160905
834141	인!하!	20160905
834142	근데 우리학교 경영이랑 중앙대 경영 같이 붙어 왔다는 애는	20160905
834143	☆☆☆ 2016년 주요대학 취업률 현황 ☆☆☆	20160905
834144	인하대가 중대 경희대 외대랑 간판비슷하다는 개소린 처음본다	20160905
834145	난 한양문사철붙고 인아태왓는대 뭐..	20160905
834146	전라덥네 ㄹㅇ	20160905
834147	넙이 월요일도 학교오냐?	20160905
834148	ONLY IN SEOUL	20160905
834150	애교심이 뭔지 보여준다	20160905
834151	언냐들 광장 보빨남 불편한건 나뿐이야?	20160905
834152	꺄아아아아ㅇ아애애앵 도배좀 하지ㅁㅏ 씨발아	20160905
834153	인하대 건물중에 창업ㅇㅇㅇ 하는 건물이 있냐???	20160905
834154	글 리젠율 보소.... 망 갤	20160905
834155	한쿡 망하는거냐	20160905
834156	학식 혼자먹기도 힘드네	20160905
834157	인하기계 vs 한양대 자과  ㅇㄷ가냐	20160905
834158	근데 너넨 중대랑 정말 경쟁의식느끼냐?	20160905
834159	솔직히 인공이면 어느 정도 수준이냐?	20160905
834160	포공 VS 인공	20160905
834162	영어 광장에 검색해보니깐 디제이킴이라고 불리더라..	20160905
834163	고3 급식충인데 인하대에 대해 질문이 있습니다	20160905
834164	대학갤중에 인갤만 유독 활성화된 이유가 뭘까	20160905
834165	학교 여자애들 못생긴건 중요하지 않다	20160905
834166	서울사는데 인하대기계vs중앙대 기계	20160905
834167	야 남자는 학교에 누워잘곳없냐	20160905
834168	후문 주변 롯데마켓999인가에도 식빵팔까?	20160905
834170	손들어! 움직이면 싼다!	20160905
834171	총장님 발전기금땜시 미국다녀온건 성과가 없나보네 ㅠㅠ	20160905
834172	통학충으로 살다가 긱사들오니 존나 좋다	20160905
834173	서카포연고한지디유서인성중시아홍건경동항부경국숭광곽인가경한서삼	20160905
834174	서강대공대아웃풋이 그리안좋냐? 인하기계vs서강공이면 ㅇㄷ가냐..?	20160905
834175	성대공대가좋냐 인하공대가 좋냐?	20160905
834176	울학교 남자들 너무 잘생겼다	20160905
834177	진짜 너무하다니들...	20160905
834179	인갤의 중심에서 퀵을 외치다	20160905
834180	중앙대경영vs인하대경영 ㅇㄷ가냐? 집은 인천	20160905
834181	후문에 햄버거집..	20160905
834183	1학년인데 한학기 12학점만 못들음??	20160905
834184	지속가능성을 위한 화학이야기	20160905
834186	남다은 오늘본 후기	20160905
834187	인갤완젼망햇네	20160905
834188	복학하면 씹아싸인데 어카지	20160905
834189	내가 생각하는 이공계 서열	20160905
834190	울 학교에 편입충이 많기는 하네 ㅋㅋㅋ	20160905
834191	2학기도 아싸.. 1학기도 아싸.. 이러다 군대에서도 아싸되는거 아니냐,	20160905
834192	정석에서	20160905
834193	남다은 나와라	20160905
834194	ㅁㅊ 대학원충들이 선배 행세하네	20160905
834195	평생교육 단과대학으로 쉽게 대학가서 학위따자	20160905
834196	후문에서 예수어쩌고하는넘 불쌍해	20160905
834197	내일 공모전 결과나와	20160905
834198	학교다니고싶다..	20160905
834199	운동권 학생회가 학교를 말아먹는구나	20160905
834200	피아제의 인지발달이론의 기본개념과 인지발달단계의 특성을 설명하고 인지발달	20160905
834201	주변에 우리학교 공대 졸업해서 일본 취업한 케이스 있냐?	20160905
834204	친구들아	20160905
834205	영유아보육법시기(1991~2004)의 보육에 대해 설명하시오.	20160905
834207	인하대 최초의 김앤장 변호사이자, 야구선수 출신 변호사	20160905
834208	중앙대 요즘 공대입결 높냐??	20160905
834209	네이버기사 인하대 인천대에 흡수 통합됨	20160905
834210	강입하려는데 현재있는수업이랑 겹치면 어떡함 ?	20160905
834211	ㅋㅋㅋㅋ인하대공대 중앙대공대 입결 비슷하다고???	20160905
834212	오늘도 보람찼다	20160905
834213	양경수 현강듣는사람있냐	20160905
834214	야 입갤한딘	20160905
834216	2기숙사 독서실에서 노트북쓸때 무소음 키스킨 필요해?	20160905
834217	솔직히 너희같이 취업률이나 깎아먹는 엠생인생 학부생보다	20160905
834218	인천지역 최초의 여성 변호사가 인천대 출신?	20160905
834219	정석에 영어 공부하는 사람 왤케 많냐	20160905
834220	오늘 목표 11시간이였었나	20160905
834221	매갈워마즈 좆같은련들이 신성한 인하광장까지 들쑤시고잇넹	20160905
834222	내일이 두렵다	20160905
834223	늙으면 최순자처럼 되는거냐?	20160905
834224	흐어어얽	20160905
834225	발아프다	20160905
834226	입학가능 여부좀	20160905
834227	요즘 511안타고 셔틀만 타니깐 낭만이없다	20160905
834228	광장 글 읽은형 있으면 요약좀 해줘 ㅠㅠ	20160905
834230	학교 가는게 왜이렇게 재미가 없나요	20160906
834231	중학교때 진짜 찢어지게 가난하던년 있었는데	20160906
834232	시발노트북	20160906
834234	오늘도울어따	20160906
834235	강의실마다 꼭있어야할 인공지능 기계.	20160906
834236	너비야니인가 저거 완전쓰레기아니냐?	20160906
834237	하이테크 강의실 리모델링한거 좋드라	20160906
834238	요즘 1회용 팬티쓰는데 팬티가격너무비싼듯	20160906
834239	진짜스시먹고싶다	20160906
834240	넘나배거파..	20160906
834241	친구한테 여자소개받았는데 이정도어떰	20160906
834243	1교시통학충들봐라ㅋㄱㅋㅋ	20160906
834244	내가 넙이랑 덜렁이 실제 알은 이유.	20160906
834246	오늘저녁먹을학우...	20160906
834248	너네 왜 혼밥하냐	20160906
834249	핸드폰이문제다	20160906
834250	너비아니특징	20160906
834251	자라	20160906
834252	너네왜 혼밥함?	20160906
834253	짜ㅡ잔	20160906
834254	평범한 문레기 공시생인데 순경 어떰???	20160906
834255	중고서점 얼마나쳐주냐	20160906
834256	단원고 최대지원 인망대 ㅋㅋㅋㅋㅋ 또 하나 불명예 가져가심	20160906
834257	아침부터 ㅈㄹ 덥네	20160906
834258	인갤망햇네	20160906
834259	지금 주안역 상황 어떠냐	20160906
834261	인!하!	20160906
834262	주안역 511말고 셔틀타라허접들아	20160906
834263	전기과 기초실험 중요해?	20160906
834264	60주년기념관에 인쇄할데있냐??	20160906
834265	11시 반쯤에	20160906
834266	목요일 시간표가 중간에붕뜨는데	20160906
834267	야 공모전때메 타과 교수님한테 가서 여쭤볼거있는데	20160906
834268	대외활동 하는사람??	20160906
834269	인갤의 중심에서 퀵을 외치다	20160906
834270	물리학듣는데 갤럼있음	20160906
834271	이니 창공 대체 모하는과목임??	20160906
834274	페도영아 빨리 질문받아라	20160906
834276	안녕?	20160906
834277	오늘 갤러 존나많이봤다	20160906
834279	졷목질 그만해라	20160906
834280	아는 사람 없으니까 개편하네	20160906
